31.450701,-64.781502,945.841003
32.302700,-64.702103,945.528015
33.056999,-64.669701,945.573975
33.892799,-64.462799,945.093994
34.666500,-64.440903,945.098022
35.440102,-64.418800,945.099976
36.353600,-64.146103,944.273987
37.126400,-64.123802,944.273987
37.831100,-64.100502,944.473022
38.727100,-63.921700,943.843994
39.620300,-63.784199,943.288025
40.377201,-63.769600,943.341003
41.149899,-63.630001,943.135986
42.030602,-63.487499,942.599976
42.910198,-63.344898,942.062012
43.676498,-63.229599,941.909973
44.456600,-63.265598,941.969971
45.226501,-63.242001,941.958984
45.997299,-63.080700,941.708984
46.944500,-62.865501,940.825989
47.764900,-62.742199,940.482971
48.579601,-62.551800,940.039001
49.347301,-62.527500,940.023010
50.114899,-62.503201,940.005005
51.015301,-62.246399,939.172974
51.827499,-62.193401,938.961975
52.581299,-62.158401,938.963013
53.350899,-62.036201,938.760010
54.197899,-61.884102,938.262024
54.963299,-61.859001,938.237976
55.738998,-61.769199,938.067017
56.524601,-61.614799,937.747009
57.289200,-61.589298,937.721008
2.286110,-65.658699,945.367004
3.224540,-65.500000,944.770020
3.978730,-65.473000,944.856995
4.754260,-65.456398,944.901001
5.682940,-65.238098,944.232971
6.583170,-65.117401,943.783997
7.336650,-65.089798,943.866028
8.206840,-64.898804,943.385986
8.960030,-64.870903,943.466003
9.819260,-64.795898,943.185974
10.780500,-64.531601,942.340027
11.553800,-64.513901,942.375977
12.306200,-64.485397,942.450989
13.285000,-64.231796,941.560974
14.140900,-64.156403,941.276978
14.896600,-64.098198,941.291992
15.755800,-63.936199,940.861023
16.507000,-63.907001,940.929993
17.361000,-63.831200,940.642029
18.312201,-63.567001,939.789001
19.083000,-63.548100,939.814026
19.833300,-63.518398,939.879028
20.692400,-63.326698,939.385986
24.491699,-64.670097,948.664978
25.563000,-64.901299,948.245972
26.375401,-64.799301,948.028015
27.265499,-64.608597,947.442017
28.144899,-64.532799,947.067993
28.981600,-64.356102,946.651978
29.740400,-64.294800,946.643982
30.515800,-64.273598,946.653015
31.429300,-64.067802,945.958008
32.311401,-63.925400,945.453003
33.085602,-63.903900,945.458008
33.880600,-63.784302,945.241028
34.675098,-63.664700,945.021973
35.448700,-63.642799,945.023987
36.381802,-63.417801,944.218018
37.134899,-63.348598,944.197998
37.907501,-63.326199,944.197021
38.798100,-63.151798,943.590027
39.628700,-63.009998,943.211975
40.385601,-62.995399,943.265015
41.151901,-62.888500,943.132996
42.009102,-62.746498,942.666992
46.912201,-59.128300,926.421021
47.614101,-59.178398,926.700989
48.294399,-59.185799,926.974976
49.010899,-59.168900,927.096985
49.663601,-59.189800,927.479004
47.887001,-62.056702,940.202026
48.604500,-61.821098,939.978027
49.355301,-61.756802,939.943970
50.122799,-61.732498,939.927002
50.952702,-61.637299,939.591980
51.852501,-61.396400,938.783020
52.604900,-61.379700,938.818970
53.390800,-61.293499,938.627991
54.224400,-61.126099,938.142029
54.971001,-61.090199,938.158020
55.717400,-61.054199,938.172974
56.550900,-60.857399,937.627991
57.296700,-60.821098,937.640991
58.129101,-60.739498,937.296997
-3.754970,-65.679199,947.567017
-2.916640,-65.642303,947.432007
-2.075310,-65.613297,947.299011
-1.255620,-65.516502,947.122009
-0.422173,-65.383698,946.853027
0.435875,-65.256104,946.525024
1.377490,-65.048500,945.854004
2.267600,-64.977402,945.518982
3.140610,-64.866096,945.166992
3.988290,-64.694603,944.789001
4.763800,-64.678101,944.833984
5.632330,-64.559898,944.476013
6.571510,-64.329399,943.757019
7.317300,-64.364601,943.953979
8.125340,-64.266098,943.781006
8.969450,-64.094101,943.396973
9.853920,-64.022301,943.054016
10.806300,-63.795898,942.286987
11.563100,-63.738201,942.307007
12.336300,-63.720501,942.341003
13.243800,-63.551102,941.775024
14.150100,-63.381802,941.208008
14.922300,-63.363701,941.237976
15.678000,-63.305401,941.252014
16.516199,-63.132900,940.859985
17.365700,-63.075100,940.611023
18.276501,-62.880100,939.976990
19.092100,-62.775200,939.744019
19.862801,-62.756199,939.768005
20.617001,-62.697102,939.775024
21.556299,-62.470600,938.999023
24.513300,-64.169296,949.004028
24.949499,-63.995701,949.745972
26.332300,-64.060997,948.169983
27.306900,-63.847301,947.302979
28.153799,-63.754601,946.994019
28.909500,-63.722900,947.046021
29.769300,-63.527802,946.530029
30.524599,-63.495899,946.578979
31.369499,-63.402802,946.265991
32.340099,-63.159698,945.338013
33.094299,-63.127300,945.383972
33.868401,-63.105701,945.388000
34.700500,-62.929001,944.963989
35.457298,-62.866798,944.948975
36.306801,-62.787601,944.630005
37.155201,-62.601601,944.133972
37.852798,-62.603100,944.395996
38.718899,-62.496201,943.973999
39.676300,-62.300800,943.127014
40.430801,-62.176102,943.002014
41.121601,-62.201000,943.318970
46.190300,-58.470402,926.406982
46.940498,-58.485199,926.481018
47.666599,-58.479198,926.591980
48.480099,-58.348900,926.224976
49.102501,-58.427399,926.796021
49.784199,-58.494701,927.168030
50.419102,-58.539799,927.645996
51.040501,-58.506901,928.033020
49.380001,-61.081100,939.978027
52.615898,-60.591000,938.695984
53.415501,-60.564400,938.565979
54.164299,-60.499500,938.526001
54.997398,-60.332500,938.039001
55.743801,-60.296501,938.054016
56.491901,-60.231300,938.010010
57.321201,-60.093102,937.578003
58.158199,-59.974899,937.153015
58.994301,-59.856701,936.728027
-9.691630,-65.676300,949.353027
-8.859520,-65.574699,949.153992
-8.102280,-65.549599,949.257019
-7.204980,-65.479797,948.931030
-6.288230,-65.344498,948.458008
-5.469630,-65.198997,948.221985
-4.691180,-65.184097,948.278992
-3.747980,-64.984200,947.635010
-2.843200,-64.847801,947.179993
-2.065600,-64.832497,947.232971
-1.258990,-64.719200,947.065002
-0.452699,-64.605698,946.895996
0.402763,-64.567802,946.706970
1.344420,-64.331596,945.992981
2.277190,-64.198402,945.452026
3.166590,-64.127602,945.114990
3.997840,-63.916302,944.721985
4.722800,-63.941101,944.963013
5.660990,-63.828701,944.427002
6.567430,-63.600899,943.797974
7.337510,-63.548302,943.797974
8.151210,-63.528999,943.729004
8.995290,-63.357498,943.344971
9.863290,-63.245899,942.984985
10.726100,-63.163601,942.679993
11.593300,-62.973400,942.197021
12.345600,-62.944901,942.271973
13.202600,-62.870201,941.987976
14.180100,-62.618198,941.098022
14.931500,-62.589298,941.169006
15.703700,-62.570999,941.197998
16.546000,-62.369701,940.750000
17.403999,-62.286701,940.437988
18.221001,-62.245098,940.301025
19.072300,-62.035702,939.806030
19.871901,-61.983398,939.697998
20.642599,-61.964298,939.721008
21.597900,-61.715900,938.862976
22.439800,-61.625999,938.570007
25.186300,-63.321800,949.195007
25.825001,-63.083900,949.255005
27.047800,-63.218300,948.242981
28.162701,-62.976398,946.921021
28.938499,-62.955601,946.931030
29.697599,-62.894402,946.924011
30.533400,-62.718300,946.505005
31.410299,-62.642899,946.127014
32.307598,-62.469898,945.526001
33.103001,-62.350899,945.309021
33.876999,-62.329399,945.312988
34.631100,-62.296799,945.356018
35.465900,-62.090900,944.874023
36.338699,-62.015099,944.489990
37.099998,-61.964802,944.478027
37.924500,-61.776199,944.044983
38.751999,-61.741001,943.856995
39.610401,-61.636700,943.458008
40.470600,-61.431400,942.880005
45.395802,-57.870701,926.708984
46.243698,-57.737000,926.237976
47.067001,-57.626598,925.877014
47.815498,-57.557098,925.810974
48.563702,-57.487400,925.742981
49.236198,-57.561600,926.153015
49.900799,-57.589199,926.507019
50.565800,-57.616699,926.861023
51.167198,-57.741001,927.580017
54.158798,-59.753101,938.528015
54.937698,-59.705700,938.421997
55.751400,-59.528000,937.973999
56.516399,-59.502899,937.947998
57.262600,-59.466702,937.960999
58.144001,-59.204201,937.137024
58.980099,-59.169800,936.859985
-16.841101,-65.923103,952.395020
-15.869100,-65.773201,951.791016
-15.002000,-65.687302,951.541016
-14.220900,-65.674004,951.609985
-13.271200,-65.457603,950.960022
-12.354300,-65.339600,950.528992
-11.590400,-65.285500,950.578979
-10.584700,-65.063202,949.767029
-9.712740,-64.991203,949.508972
-8.949570,-64.936699,949.556030
-8.092430,-64.766602,949.192017
-7.195170,-64.697197,948.866028
-6.320400,-64.616798,948.580994
-5.459850,-64.417099,948.156982
-4.681420,-64.402199,948.213013
-3.870470,-64.353302,948.133972
-2.879870,-64.088898,947.267029
-2.055910,-64.051697,947.166992
-1.246230,-64.002403,947.083984
-0.377395,-63.794201,946.609985
0.448825,-63.755100,946.494995
1.318580,-63.674000,946.200989
2.286760,-63.419498,945.385010
3.176130,-63.348999,945.047974
3.935520,-63.292599,945.077026
4.782830,-63.121700,944.698975
5.670460,-63.050999,944.359009
6.593500,-62.850601,943.726990
7.341550,-62.790600,943.773987
8.160610,-62.751999,943.661011
8.914120,-62.724098,943.739990
9.872640,-62.469700,942.916992
10.756300,-62.398499,942.570984
11.513400,-62.340900,942.590027
12.354900,-62.169498,942.203003
13.236800,-62.098000,941.854980
14.143300,-61.929699,941.286987
14.940700,-61.814999,941.099976
15.712900,-61.796700,941.129028
16.468500,-61.738400,941.140991
17.344101,-61.564602,940.638977
18.217899,-61.462502,940.250977
19.086100,-61.326099,939.820984
19.880899,-61.210701,939.627014
20.651600,-61.191700,939.650024
21.534800,-61.054199,939.169006
22.448700,-60.854500,938.499023
23.255301,-60.833099,938.409973
25.961500,-62.478802,949.101013
26.726299,-62.378101,949.020996
27.648800,-62.299999,948.521973
28.686100,-62.211700,947.669983
29.723101,-62.156700,946.867004
30.520500,-62.038200,946.653015
31.419001,-61.865799,946.052002
32.275101,-61.779800,945.713989
33.128399,-61.614899,945.250977
33.885700,-61.553101,945.237976
34.659599,-61.531502,945.241028
35.453899,-61.412399,945.020996
36.347198,-61.239799,944.414978
37.120201,-61.217701,944.414001
37.912998,-61.098400,944.190979
38.803699,-60.925701,943.583008
39.673599,-60.849899,943.195984
44.655602,-57.185799,926.703003
45.502800,-57.035500,926.206970
46.333302,-56.899300,925.781982
47.100201,-56.866699,925.723022
47.856899,-56.796902,925.630005
48.615601,-56.691799,925.468994
49.334099,-56.646702,925.533020
49.973000,-56.733601,926.067017
50.700600,-56.723000,926.161987
51.270100,-56.976799,927.202026
54.890999,-58.954498,938.546021
55.776001,-58.799702,937.911987
56.523998,-58.734699,937.869019
57.288799,-58.709499,937.841003
58.202999,-58.457600,936.929993
59.026199,-58.362598,936.585022
59.789501,-58.337101,936.554016
-23.676399,-65.957603,954.198975
-22.894501,-65.922997,954.250977
-22.022100,-65.837502,954.005981
-21.154900,-65.802696,953.841980
-20.351999,-65.675201,953.708008
-19.398899,-65.525497,953.163025
-18.410999,-65.301102,952.422974
-17.645599,-65.248001,952.481018
-16.863800,-65.235199,952.554016
-15.947300,-65.100304,952.111023
-14.903700,-64.861801,951.195984
-14.141700,-64.857101,951.325012
-13.257500,-64.690201,950.911011
-12.344400,-64.555199,950.465027
-11.564100,-64.541496,950.531006
-10.613600,-64.343002,949.893005
-9.702890,-64.207901,949.445007
-8.923390,-64.193703,949.507019
-8.060670,-63.994598,949.085022
-7.185370,-63.914700,948.801025
-6.288770,-63.845402,948.474976
-5.450090,-63.635399,948.091003
-4.671680,-63.620499,948.148010
-3.840700,-63.564098,948.005005
-2.916870,-63.396999,947.453979
-2.046240,-63.271099,947.101013
-1.179540,-63.198399,946.833008
-0.335004,-63.094501,946.575989
0.494851,-62.942799,946.283997
1.349600,-62.905201,946.093994
2.330510,-62.657902,945.252991
3.185650,-62.570599,944.981018
3.961450,-62.554199,945.026001
4.792320,-62.343700,944.630981
5.679920,-62.273300,944.291992
6.545680,-62.192001,943.992004
7.416580,-62.002899,943.513000
8.170000,-61.975201,943.593018
8.944520,-61.958000,943.630981
9.907240,-61.696602,942.783997
10.765600,-61.622700,942.502991
11.539200,-61.605202,942.538025
12.385000,-61.404999,942.093018
13.246000,-61.323101,941.786011
14.106400,-61.241001,941.476990
14.949900,-61.040798,941.030029
15.722000,-61.022598,941.059021
16.494101,-61.004200,941.088013
17.455099,-60.757198,940.234009
18.299999,-60.668301,939.943970
19.050501,-60.638802,940.010010
19.910400,-60.449001,939.517029
20.660500,-60.419201,939.578979
21.511801,-60.344200,939.286011
22.477900,-60.093899,938.388000
23.227200,-60.063702,938.447021
23.996700,-60.044201,938.466003
24.804100,-59.864498,938.119995
26.961700,-61.530300,948.184021
27.553301,-61.402599,948.554993
28.706600,-61.461399,947.607971
29.731899,-61.379002,946.793030
30.507601,-61.358002,946.801025
31.451500,-61.091900,945.914001
32.303799,-61.014000,945.598999
33.058300,-60.981800,945.643982
33.894299,-60.777000,945.164001
34.668201,-60.755402,945.166016
35.442001,-60.733700,945.166992
36.379200,-60.467701,944.276001
37.128700,-60.442600,944.338989
37.878300,-60.417301,944.401978
38.812099,-60.151299,943.507996
39.651699,-60.108002,943.265015
43.898602,-56.486198,926.721985
44.683601,-56.423100,926.562988
45.531601,-56.264999,926.049988
46.393700,-56.129101,925.528015
47.243099,-56.055801,925.146973
47.941399,-56.088501,925.406006
48.623402,-55.933399,925.393982
49.360699,-55.899300,925.418030
50.116699,-55.875999,925.403015
50.744202,-55.510101,925.187988
51.321701,-56.168598,926.905029
51.896198,-56.246101,927.627991
55.695702,-58.090099,938.215027
56.550201,-57.977600,937.749023
57.296299,-57.941502,937.760986
58.153301,-57.799400,937.228027
59.033600,-57.595798,936.505005
59.796902,-57.570301,936.473999
60.382900,-57.648201,937.200012
60.875801,-57.921200,938.583008
61.352001,-58.100201,939.856018
-29.912300,-65.955803,956.390991
-29.128000,-65.945099,956.479980
-28.143499,-65.796799,955.888000
-27.268999,-65.712799,955.651978
-26.434299,-65.679298,955.581970
-25.559000,-65.461098,955.153992
-24.721300,-65.425797,955.070007
-23.834900,-65.347900,954.804993
-22.835100,-65.094398,954.010010
-21.984100,-65.068901,953.901001
-21.144800,-65.014999,953.780029
-20.295000,-64.806000,953.413025
-19.428600,-64.771400,953.247009
-18.550800,-64.663803,952.947998
-17.635599,-64.461700,952.418030
-16.853800,-64.448799,952.489990
-15.977200,-64.377998,952.239990
-14.982100,-64.116600,951.414001
-14.201000,-64.103302,951.482971
-13.334700,-64.017799,951.229980
-12.334500,-63.771000,950.401001
-11.554300,-63.757301,950.466980
-10.642500,-63.622601,950.018982
-9.693060,-63.424801,949.380005
-8.913580,-63.410599,949.442993
-8.150390,-63.356098,949.487976
-7.175590,-63.132301,948.736023
-6.279020,-63.063301,948.409973
-5.424020,-62.893902,948.041992
-4.640210,-62.849602,948.041016
-3.842840,-62.821602,948.028015
-2.936280,-62.646301,947.510010
-2.036590,-62.490501,947.034973
-1.259010,-62.475101,947.085999
-0.502940,-62.448700,947.177979
0.468027,-62.195400,946.362000
1.359160,-62.125801,946.026978
2.239060,-62.000099,945.635010
3.195150,-61.792198,944.914001
3.970930,-61.775902,944.958984
4.774250,-61.662601,944.783997
5.689360,-61.495701,944.223999
6.576240,-61.425598,943.882996
7.377980,-61.312000,943.705017
8.179370,-61.198399,943.525024
8.953870,-61.181301,943.562988
9.864980,-61.014099,942.999023
10.774900,-60.847000,942.434998
11.548400,-60.829601,942.468994
12.347700,-60.715401,942.283997
13.255200,-60.548199,941.716980
14.136400,-60.477299,941.367981
14.975500,-60.306599,940.976990
15.731200,-60.248501,940.989990
16.503201,-60.230202,941.018005
17.309999,-60.157299,940.862976
18.231600,-59.933701,940.151001
19.080000,-59.876701,939.898987
19.834499,-59.818001,939.906982
20.669500,-59.646801,939.508972
21.520700,-59.572102,939.215027
22.347300,-59.518902,939.021973
23.236000,-59.292400,938.375977
24.005501,-59.272999,938.393982
24.885500,-59.136200,937.908997
27.671900,-60.652599,948.213013
28.382401,-60.632099,948.416016
29.760799,-60.612202,946.677979
30.516300,-60.580399,946.726990
31.430099,-60.377602,946.031006
32.312401,-60.237598,945.525024
33.086800,-60.216301,945.528992
33.922798,-60.012001,945.047974
34.676701,-59.979500,945.091003
35.450500,-59.957802,945.093018
36.344002,-59.786201,944.487000
37.137199,-59.667500,944.263977
37.910000,-59.645500,944.262024
38.837299,-59.417301,943.448975
39.563099,-59.392200,943.578979
43.858898,-55.826900,926.960999
44.695702,-55.687302,926.515991
45.499100,-55.591900,926.242981
46.401501,-55.370499,925.453003
47.250999,-55.297600,925.072998
47.959000,-55.276600,925.210022
48.583900,-55.320702,925.713013
49.351501,-55.234901,925.556030
50.107700,-55.211700,925.539978
50.780602,-55.284698,925.947021
51.329300,-55.409302,926.828979
51.959702,-55.504101,927.408997
55.592300,-57.413799,938.653015
56.547199,-57.293201,937.853027
57.303799,-57.173500,937.682007
58.136299,-57.093601,937.336975
59.057999,-56.868900,936.442993
59.804199,-56.803699,936.393982
60.478802,-56.829601,936.741028
60.896801,-57.223598,938.586975
61.403500,-57.305000,939.585022
61.846802,-57.731800,941.424011
62.305302,-57.975899,942.888977
-36.082600,-65.993698,958.369995
-35.313202,-65.943398,958.452026
-34.475201,-65.911201,958.392029
-33.534100,-65.806801,957.981018
-32.622799,-65.603996,957.507019
-31.708401,-65.538002,957.208984
-30.758499,-65.373100,956.685974
-29.938000,-65.263901,956.554016
-29.153500,-65.253098,956.643005
-28.205601,-65.088097,956.117004
-27.258801,-64.922997,955.591003
-26.474899,-64.911797,955.677002
-25.656000,-64.802002,955.538025
-24.711201,-64.636803,955.008972
-23.758600,-64.567497,954.590027
-22.833900,-64.365799,954.052979
-21.960501,-64.241798,953.750000
-21.134800,-64.227303,953.716980
-20.262300,-64.029602,953.309021
-19.378901,-63.951500,953.038025
-18.473400,-63.884102,952.724976
-17.603100,-63.686199,952.312988
-16.843800,-63.662601,952.427002
-15.939900,-63.594898,952.111023
-14.857100,-63.296501,951.007996
-14.121900,-63.286999,951.197998
-13.289200,-63.250198,951.099976
-12.302500,-62.997700,950.296021
-11.544400,-62.973202,950.403015
-10.671400,-62.902000,950.145996
-9.683250,-62.641701,949.315979
-8.903790,-62.627602,949.377991
-8.124260,-62.613300,949.439026
-7.130820,-62.367298,948.606018
-6.269300,-62.281399,948.344971
-5.512410,-62.255901,948.442993
-4.672130,-62.122101,948.164001
-3.827240,-62.020802,947.918030
-2.973340,-61.953899,947.697021
-2.005350,-61.720901,946.927979
-1.249390,-61.694599,947.020996
-0.471794,-61.679100,947.070984
0.471270,-61.474499,946.400024
1.328740,-61.348400,946.070007
2.253910,-61.264198,945.619019
3.204640,-61.014000,944.848022
3.980400,-60.997700,944.892029
4.756180,-60.981300,944.935974
5.724370,-60.721298,944.093018
6.585630,-60.648499,943.815979
7.339340,-60.620800,943.896973
8.188720,-60.421700,943.456970
8.963200,-60.404598,943.494995
9.822690,-60.331402,943.213989
10.805100,-60.082401,942.325989
11.557700,-60.054001,942.401001
12.310300,-60.025600,942.474976
13.289400,-59.776600,941.583984
14.145500,-59.702999,941.299011
14.897300,-59.674099,941.369019
15.760900,-59.485500,940.880005
16.512300,-59.456402,940.948975
17.284401,-59.438000,940.974976
18.244499,-59.192402,940.119995
19.089001,-59.104000,939.828979
19.860001,-59.085201,939.853027
20.698900,-58.885399,939.398010
21.554001,-58.803299,939.080994
22.428801,-58.731998,938.721985
23.239100,-58.545200,938.359985
24.014299,-58.501900,938.323975
24.863100,-58.427101,938.026001
25.824499,-58.178600,937.125000
28.394501,-59.859501,948.343994
29.363400,-59.746201,947.643005
30.627001,-59.749802,946.268005
31.487000,-59.635700,945.872009
32.321098,-59.461201,945.450989
33.095501,-59.439999,945.455017
33.852901,-59.378399,945.440979
34.685299,-59.203701,945.017029
35.459099,-59.182098,945.018005
36.308800,-59.104401,944.697998
37.157398,-58.920700,944.200989
37.859200,-58.902100,944.416992
38.695099,-58.829201,944.138977
43.711601,-55.258400,927.679016
44.694698,-54.947899,926.502991
45.523701,-54.872002,926.184998
46.431599,-54.615501,925.317017
47.258801,-54.539600,924.997986
47.987301,-54.552601,925.130005
48.643600,-54.538200,925.437012
49.342400,-54.570400,925.693970
50.071499,-54.583099,925.823975
50.728802,-54.568298,926.127991
51.336899,-54.650101,926.752991
51.945099,-54.849701,927.585022
56.594101,-56.542500,937.679016
57.329899,-56.416801,937.562012
58.165401,-56.329498,937.193970
59.000099,-56.242100,936.825012
59.811600,-56.037201,936.314026
60.462601,-56.111198,936.823975
60.955502,-56.381901,938.205994
61.440701,-56.605999,939.534973
61.927200,-56.830799,940.866028
62.363899,-57.130100,942.504028
62.777199,-57.415501,944.200989
-42.528301,-66.130501,961.034973
-41.609501,-66.035004,960.711975
-40.661999,-65.892502,960.255005
-39.692600,-65.707199,959.685974
-38.884399,-65.684799,959.718018
-37.998600,-65.488403,959.328979
-37.116600,-65.438499,959.143005
-36.242401,-65.373199,958.953979
-35.302898,-65.150703,958.392029
-34.472401,-65.138397,958.377014
-33.538898,-64.988297,957.922974
-32.612598,-64.812302,957.447021
-31.698200,-64.746597,957.148987
-30.807600,-64.669998,956.890991
-29.927900,-64.473198,956.492981
-29.143299,-64.462402,956.581970
-28.267799,-64.378998,956.346008
-27.248699,-64.133400,955.530029
-26.464800,-64.122200,955.614990
-25.703600,-64.099998,955.742004
-24.673100,-63.850700,954.882019
-23.791901,-63.781300,954.640015
-22.957800,-63.691799,954.486023
-22.004200,-63.509399,953.900024
-21.124800,-63.439701,953.655029
-20.358299,-63.387100,953.716980
-19.375500,-63.184200,953.020020
-18.512699,-63.119301,952.817017
-17.697701,-63.044498,952.719971
-16.833900,-62.876400,952.364014
-15.930000,-62.809101,952.047974
-14.994500,-62.644001,951.508972
-14.181200,-62.533100,951.356018
-13.306500,-62.462502,951.101990
-12.410500,-62.356800,950.741028
-11.534600,-62.189201,950.338989
-10.634700,-62.121300,950.017029
-9.657140,-61.898998,949.268005
-8.894010,-61.844601,949.314026
-8.114500,-61.830399,949.374023
-7.205500,-61.696301,948.922974
-6.259590,-61.499500,948.280029
-5.480900,-61.484798,948.336975
-4.672380,-61.372898,948.171997
-3.811660,-61.220100,947.809021
-2.943260,-61.195301,947.611023
-2.046500,-61.026600,947.122986
-1.187900,-60.873600,946.757019
-0.440672,-60.909698,946.963989
0.438106,-60.706699,946.465027
1.378230,-60.567200,945.893982
2.268630,-60.498100,945.557983
3.235430,-60.246700,944.739990
3.954700,-60.257000,944.976013
4.726090,-60.205101,944.978027
5.698510,-60.006199,944.215027
6.595000,-59.871498,943.749023
7.369810,-59.854698,943.789001
8.214490,-59.685101,943.405029
8.972510,-59.628101,943.427002
9.857250,-59.558300,943.081970
10.767400,-59.392200,942.517029
11.566900,-59.278599,942.331970
12.340400,-59.261101,942.366028
13.248100,-59.094898,941.797974
14.154700,-58.928699,941.229980
14.927100,-58.910702,941.260010
15.724500,-58.796700,941.070007
16.521400,-58.682598,940.879028
17.371201,-58.626301,940.629028
18.222900,-58.484699,940.237976
19.050800,-58.371300,939.955017
19.868999,-58.312599,939.783020
20.623400,-58.253899,939.789001
21.562901,-58.031502,939.010986
22.437700,-57.960602,938.651978
23.256599,-57.832901,938.357971
24.023100,-57.730900,938.252991
24.896000,-57.659801,937.890991
25.751499,-57.548801,937.512024
26.581400,-57.378101,937.107971
28.757700,-59.173199,947.392029
29.299000,-59.025200,947.875977
30.204800,-58.882500,947.306030
30.931801,-58.839500,947.419983
31.670300,-58.906700,947.682983
33.104000,-58.663799,945.380981
33.878300,-58.642502,945.383972
34.673199,-58.524502,945.164001
35.467602,-58.406502,944.942993
36.340698,-58.332401,944.557983
37.133999,-58.214199,944.335999
37.926800,-58.095901,944.111023
38.797901,-58.021599,943.723999
39.491600,-57.955299,943.882019
43.719501,-54.497898,927.604980
44.652901,-54.225300,926.640991
45.531502,-54.112999,926.111023
46.312199,-53.965599,925.815002
47.145100,-53.861599,925.431030
47.895100,-53.802799,925.375977
48.593700,-53.834999,925.633972
49.292599,-53.867100,925.890991
49.949799,-53.852200,926.195984
50.679298,-53.864799,926.325012
51.344601,-53.890999,926.677002
51.911201,-54.106998,927.668030
56.331402,-55.896900,938.681030
57.303501,-55.733501,937.742981
58.172798,-55.562199,937.114990
59.026100,-55.486301,936.705017
59.837502,-55.281898,936.195007
60.478901,-55.391399,936.799988
60.962799,-55.613998,938.125977
61.457100,-55.884201,939.510010
61.920300,-56.156601,941.007019
62.408199,-56.381001,942.341980
62.883400,-56.702202,943.903992
63.343899,-56.857399,945.215027
-50.546200,-66.219101,963.255981
-49.790298,-66.197403,963.429016
-48.727501,-66.077599,962.755005
-47.762600,-65.914703,962.250000
-46.974899,-65.906998,962.362976
-46.211102,-65.888298,962.517029
-45.184200,-65.636703,961.741028
-44.261600,-65.572601,961.456970
-43.498001,-65.553398,961.607971
-42.608601,-65.357597,961.223022
-41.687199,-65.293198,960.934998
-40.728001,-65.129700,960.421997
-39.769699,-64.966202,959.908020
-38.850498,-64.901604,959.617004
-38.026199,-64.793503,959.494019
-37.070400,-64.629997,958.976990
-36.153000,-64.565002,958.682983
